"","Author","Source","Inhibitor","Name","ratetot","ratetot.source","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","dateN","datesplit","datesplit2","fallorspring","place","place2","slope","dateplant","dateharvest","state","country","county","LRR","MLRA","lat","lon","rot","till","MAP.worldclim..mm.","MAT","sseries","sclass","sorder","stext","stextgrp","sand","clay","pH","pHmeth","SOM","SOC","bulkdensity","WFPS","tempmax","tempmin","precipann","preciprep","precipest","irrig","irrigapp","drainage","n2o.days","n2o","n2o.source","n2o.n","n2o.sd","n2o.sd.source","n2o.se","n2o.se.source","n2o.per","n2o.yldsc","n2o.yldsc.source","n2o.yldsc.se","n2o.yldsc.se..source","yld","yield.source","yld.n","yld.sd","yld.sd.source","yld.se","yld.se.source","NUE","plotsize.m2","leach","leach.source","leach.n","leach.sd","leach.sd.source","leach.se","leach.se.source","leach.yldsc","leach.yldsc.se","reps","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"716","Hatfield/Parkin 14","urea","PCF","ESN",112,"paper",0,112,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.291,"graphclicks",5,0.428,"graphclicks","0.19","calc. from sd","43.71","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Hatfield/Parkin 14","urea","PCF","ESN",168,"paper",0,168,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.194,"graphclicks",5,0.523,"graphclicks","0.23","calc. from sd","34.51","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",112,"paper",0,112,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.866,"graphclicks",5,1.14,"graphclicks","0.51","calc. from sd","30.98","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",168,"paper",0,56,0,112,0,0,"at planting/sidedress","split","4/17/10","6/9/10","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.151,"graphclicks",5,3.089,"graphclicks","1.38","calc. from sd","22.35","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",168,"paper",0,168,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.101,"graphclicks",5,1.569,"graphclicks","0.7","calc. from sd","28.01","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","Hatfield/Parkin 14","urea","NBPT+DCD","Super U",140,"paper",0,56,0,84,0,0,"preplant/sidedress","split","4/17/10","6/9/10","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.624,"graphclicks",5,0.998,"graphclicks","0.45","calc. from sd","37.34","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Motavalli 12","urea","none","urea",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.008,"paper",4,NA,"",".","","21.9","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Motavalli 12","urea","none","urea",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.246,"paper",4,NA,"",".","","21.9","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Motavalli 12","urea","PCF","ESN",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.889,"paper",4,NA,"",".","","29.46","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Motavalli 12","urea","PCF","ESN",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.905,"paper",4,NA,"",".","","29.46","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Motavalli 12","urea","NBPT","urea+Agrotain",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.428,"paper",4,NA,"",".","","23.21","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Motavalli 12","urea","NBPT","urea+Agrotain",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.278,"paper",4,NA,"",".","","23.21","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Motavalli 12","urea","nitrapyrin","urea+N-Serve",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.66,"paper",4,NA,"",".","","24.58","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Motavalli 12","urea","nitrapyrin","urea+N-Serve",168,"paper",0,0,168,0,0,0,"at planting","single","5/14/07","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/14/07","9/19/07","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",37,-2,974,"302",635,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.503,"paper",4,NA,"",".","","24.58","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Motavalli 12","urea","none","urea",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",1.501,"paper",4,NA,"",".","","7.8","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Motavalli 12","urea","none","urea",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",4.779,"paper",4,NA,"",".","","7.8","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","Motavalli 12","urea","PCF","ESN",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",3.899,"paper",4,NA,"",".","","26.67","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Motavalli 12","urea","PCF","ESN",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.72,"paper",4,NA,"",".","","26.67","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Motavalli 12","urea","NBPT","urea+Agrotain",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",1.94,"paper",4,NA,"",".","","12.14","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Motavalli 12","urea","NBPT","urea+Agrotain",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",5.807,"paper",4,NA,"",".","","12.14","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Motavalli 12","urea","nitrapyrin","urea+N-Serve",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","low lying","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",1.878,"paper",4,NA,"",".","","11.67","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Motavalli 12","urea","nitrapyrin","urea+N-Serve",168,"paper",0,0,168,0,0,0,"at planting","single","5/18/08","1/1/11","1/1/11","spring","broadcast incorp.","none","sideslope","5/18/08","10/6/08","Missouri","USA","Knox","M","109",40.02,-92.19,"CC","tilled",957,11.1," Kilwinning silt loam","fine, smectic, mesic, Vertic Albaqualfs & fine, smectitic, mesic, Vertic, Epiaqualfs","Alfisol","silt loam","fine",2.6,19.4,6.8,".",2.6,1.51,1.36,".",34.5,-4,1637,"889",1221,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",5.707,"paper",4,NA,"",".","","11.67","684","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Nash 13","urea","PCF","ESN",140,"paper",140,0,0,0,0,0,"fall","single","11/7/09","1/1/11","1/1/11","fall","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9,"avg. 3 yrs graphclicks",10,NA,"",".","","24.29","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Nash 13","urea","PCF","ESN",140,"paper",0,140,0,0,0,0,"preplant","single","4/4/10","1/1/11","1/1/11","spring","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.8,"avg. 3 yrs graphclicks",10,NA,"",".","","30.71","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Nash 13","urea","PCF","ESN",140,"paper",0,0,140,0,0,0,"at planting","single","4/24/10","1/1/11","1/1/11","spring","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.1,"avg. 3 yrs graphclicks",10,NA,"",".","","30.71","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Nash 13","urea","none","urea",140,"paper",140,0,0,0,0,0,"fall","single","11/7/09","1/1/11","1/1/11","fall","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.8,"avg. 3 yrs graphclicks",10,NA,"",".","","15.71","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Nash 13","urea","none","urea",140,"paper",0,140,0,0,0,0,"preplant","single","4/4/10","1/1/11","1/1/11","spring","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.4,"avg. 3 yrs graphclicks",10,NA,"",".","","27.86","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","Nash 13","urea","none","urea",140,"paper",0,0,140,0,0,0,"at planting","single","4/24/10","1/1/11","1/1/11","spring","subsurface band","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","strip tilled",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.9,"avg. 3 yrs graphclicks",10,NA,"",".","","22.14","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Nash 13","urea","PCF","ESN",140,"paper",140,0,0,0,0,0,"fall","single","11/7/09","1/1/11","1/1/11","fall","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.4,"avg. 3 yrs graphclicks",10,NA,"",".","","6.43","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Nash 13","urea","PCF","ESN",140,"paper",0,140,0,0,0,0,"preplant","single","4/4/10","1/1/11","1/1/11","spring","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.2,"avg. 3 yrs graphclicks",10,NA,"",".","","13.57","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Nash 13","urea","PCF","ESN",140,"paper",0,0,140,0,0,0,"at planting","single","4/24/10","1/1/11","1/1/11","spring","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.8,"avg. 3 yrs graphclicks",10,NA,"",".","","17.86","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Nash 13","urea","none","urea",140,"paper",140,0,0,0,0,0,"fall","single","11/7/09","1/1/11","1/1/11","fall","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",5.7,"avg. 3 yrs graphclicks",10,NA,"",".","","1.43","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","Nash 13","urea","none","urea",140,"paper",0,140,0,0,0,0,"preplant","single","4/4/10","1/1/11","1/1/11","spring","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.6,"avg. 3 yrs graphclicks",10,NA,"",".","","9.29","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Nash 13","urea","none","urea",140,"paper",0,0,140,0,0,0,"at planting","single","4/24/10","1/1/11","1/1/11","spring","broadcast","none","none","4/24/10","10/7/10","Missouri","USA","Knox","M","109",40.02,-92.19,"Crc","no-till",957,11.1,"Putnam silt loam","fine, smectitic, mesic, Vertic Albaqualfs","Alfisol","silt loam","fine",2.6,19.4,7.1,".",2.04,1.18,1.35,".",34.67,-2.83,1463.67,"1380",1116,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",5.8,"avg. 3 yrs graphclicks",10,NA,"",".","","3.57","63","N/A","","N/A","N/A","","N/A","","N/A","N/A","3 reps 2008 , 2009; 4 reps 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
